candidate_id,rank,cross_encoder_score
CAND_0022931,14190,0.009860
CAND_0024036,14191,0.009860
CAND_0026121,14192,0.009860
CAND_0026425,14193,0.009860
CAND_0030808,14194,0.009860
CAND_0031619,14195,0.009860
CAND_0032971,14196,0.009860
CAND_0033368,14197,0.009860
CAND_0034047,14198,0.009860
CAND_0034290,14199,0.009860
CAND_0035397,14200,0.009860
CAND_0035707,14201,0.009860
CAND_0035854,14202,0.009860
CAND_0037352,14203,0.009860
CAND_0039557,14204,0.009860
CAND_0040793,14205,0.009860
CAND_0047031,14206,0.009860
CAND_0048371,14207,0.009860
CAND_0049168,14208,0.009860
CAND_0051304,14209,0.009860
CAND_0051323,14210,0.009860
CAND_0052552,14211,0.009860
CAND_0053534,14212,0.009860
CAND_0055043,14213,0.009860
CAND_0057608,14214,0.009860
CAND_0058756,14215,0.009860
CAND_0058965,14216,0.009860
CAND_0061526,14217,0.009860
CAND_0063222,14218,0.009860
CAND_0064770,14219,0.009860
CAND_0064930,14220,0.009860
CAND_0067510,14221,0.009860
CAND_0068771,14222,0.009860
CAND_0069679,14223,0.009860
CAND_0070070,14224,0.009860
CAND_0073585,14225,0.009860
CAND_0075080,14226,0.009860
CAND_0076641,14227,0.009860
CAND_0079529,14228,0.009860
CAND_0080370,14229,0.009860
CAND_0081002,14230,0.009860
CAND_0084236,14231,0.009860
CAND_0086191,14232,0.009860
CAND_0087957,14233,0.009860
CAND_0088414,14234,0.009860
CAND_0088447,14235,0.009860
CAND_0091274,14236,0.009860
CAND_0091523,14237,0.009860
CAND_0091863,14238,0.009860
CAND_0094036,14239,0.009860
CAND_0096060,14240,0.009860
CAND_0098873,14241,0.009860
CAND_0001637,14242,0.009822
CAND_0001960,14243,0.009822
CAND_0007111,14244,0.009822
CAND_0007219,14245,0.009822
CAND_0008593,14246,0.009822
CAND_0009038,14247,0.009822
CAND_0010169,14248,0.009822
CAND_0012526,14249,0.009822
CAND_0013057,14250,0.009822
CAND_0013309,14251,0.009822
CAND_0014484,14252,0.009822
CAND_0017496,14253,0.009822
CAND_0017833,14254,0.009822
CAND_0017942,14255,0.009822
CAND_0018717,14256,0.009822
CAND_0018727,14257,0.009822
CAND_0018847,14258,0.009822
CAND_0019714,14259,0.009822
CAND_0021954,14260,0.009822
CAND_0023026,14261,0.009822
CAND_0026081,14262,0.009822
CAND_0027587,14263,0.009822
CAND_0029283,14264,0.009822
CAND_0030353,14265,0.009822
CAND_0031865,14266,0.009822
CAND_0032436,14267,0.009822
CAND_0032584,14268,0.009822
CAND_0033081,14269,0.009822
CAND_0033532,14270,0.009822
CAND_0033718,14271,0.009822
CAND_0035605,14272,0.009822
CAND_0035733,14273,0.009822
CAND_0036600,14274,0.009822
CAND_0036871,14275,0.009822
CAND_0037582,14276,0.009822
CAND_0038087,14277,0.009822
CAND_0039332,14278,0.009822
CAND_0039529,14279,0.009822
CAND_0039951,14280,0.009822
CAND_0043892,14281,0.009822
CAND_0045123,14282,0.009822
CAND_0045960,14283,0.009822
CAND_0046893,14284,0.009822
CAND_0054549,14285,0.009822
CAND_0058720,14286,0.009822
CAND_0058764,14287,0.009822
CAND_0058898,14288,0.009822
CAND_0059410,14289,0.009822
CAND_0059589,14290,0.009822
CAND_0059678,14291,0.009822
CAND_0059708,14292,0.009822
CAND_0061710,14293,0.009822
CAND_0064304,14294,0.009822
CAND_0064506,14295,0.009822
CAND_0064518,14296,0.009822
CAND_0064914,14297,0.009822
CAND_0068896,14298,0.009822
CAND_0069796,14299,0.009822
CAND_0070953,14300,0.009822
CAND_0070970,14301,0.009822
CAND_0071237,14302,0.009822
CAND_0074954,14303,0.009822
CAND_0075098,14304,0.009822
CAND_0076226,14305,0.009822
CAND_0076958,14306,0.009822
CAND_0077263,14307,0.009822
CAND_0077744,14308,0.009822
CAND_0079051,14309,0.009822
CAND_0079806,14310,0.009822
CAND_0079900,14311,0.009822
CAND_0080237,14312,0.009822
CAND_0082288,14313,0.009822
CAND_0082705,14314,0.009822
CAND_0082809,14315,0.009822
CAND_0083792,14316,0.009822
CAND_0084607,14317,0.009822
CAND_0085204,14318,0.009822
CAND_0087640,14319,0.009822
CAND_0089921,14320,0.009822
CAND_0090136,14321,0.009822
CAND_0091442,14322,0.009822
CAND_0092230,14323,0.009822
CAND_0092308,14324,0.009822
CAND_0094256,14325,0.009822
CAND_0096910,14326,0.009822
CAND_0097555,14327,0.009822
CAND_0098055,14328,0.009822
CAND_0099703,14329,0.009822
CAND_0099751,14330,0.009822
CAND_0002836,14331,0.009784
CAND_0003648,14332,0.009784
CAND_0004705,14333,0.009784
CAND_0008876,14334,0.009784
CAND_0011324,14335,0.009784
CAND_0011931,14336,0.009784
CAND_0013118,14337,0.009784
CAND_0013755,14338,0.009784
CAND_0014877,14339,0.009784
CAND_0016111,14340,0.009784
CAND_0017297,14341,0.009784
CAND_0017913,14342,0.009784
CAND_0022055,14343,0.009784
CAND_0023483,14344,0.009784
CAND_0023950,14345,0.009784
CAND_0024068,14346,0.009784
CAND_0024877,14347,0.009784
CAND_0026177,14348,0.009784
CAND_0027823,14349,0.009784
CAND_0028800,14350,0.009784
CAND_0029569,14351,0.009784
CAND_0032525,14352,0.009784
CAND_0033044,14353,0.009784
CAND_0039102,14354,0.009784
CAND_0039253,14355,0.009784
CAND_0040979,14356,0.009784
CAND_0041453,14357,0.009784
CAND_0042178,14358,0.009784
CAND_0044454,14359,0.009784
CAND_0044709,14360,0.009784
CAND_0047067,14361,0.009784
CAND_0047293,14362,0.009784
CAND_0048325,14363,0.009784
CAND_0049566,14364,0.009784
CAND_0049903,14365,0.009784
CAND_0052375,14366,0.009784
CAND_0053958,14367,0.009784
CAND_0054743,14368,0.009784
CAND_0054837,14369,0.009784
CAND_0060861,14370,0.009784
CAND_0062195,14371,0.009784
CAND_0062889,14372,0.009784
CAND_0063607,14373,0.009784
CAND_0063696,14374,0.009784
CAND_0064347,14375,0.009784
CAND_0065014,14376,0.009784
CAND_0065748,14377,0.009784
CAND_0067326,14378,0.009784
CAND_0068253,14379,0.009784
CAND_0071442,14380,0.009784
CAND_0071649,14381,0.009784
CAND_0072437,14382,0.009784
CAND_0073047,14383,0.009784
CAND_0074295,14384,0.009784
CAND_0074448,14385,0.009784
CAND_0077332,14386,0.009784
CAND_0083422,14387,0.009784
CAND_0084301,14388,0.009784
CAND_0084587,14389,0.009784
CAND_0085592,14390,0.009784
CAND_0088408,14391,0.009784
CAND_0088737,14392,0.009784
CAND_0089709,14393,0.009784
CAND_0089721,14394,0.009784
CAND_0090196,14395,0.009784
CAND_0091331,14396,0.009784
CAND_0093760,14397,0.009784
CAND_0095878,14398,0.009784
CAND_0096927,14399,0.009784
CAND_0096951,14400,0.009784
CAND_0097594,14401,0.009784
CAND_0097821,14402,0.009784
CAND_0098287,14403,0.009784
CAND_0099779,14404,0.009784
CAND_0099892,14405,0.009784
CAND_0001229,14406,0.009746
CAND_0003298,14407,0.009746
CAND_0005242,14408,0.009746
CAND_0005741,14409,0.009746
CAND_0005786,14410,0.009746
CAND_0006444,14411,0.009746
CAND_0009453,14412,0.009746
CAND_0009581,14413,0.009746
CAND_0009791,14414,0.009746
CAND_0009854,14415,0.009746
CAND_0011163,14416,0.009746
CAND_0012516,14417,0.009746
CAND_0014399,14418,0.009746
CAND_0017106,14419,0.009746
CAND_0017523,14420,0.009746
CAND_0017545,14421,0.009746
CAND_0018210,14422,0.009746
CAND_0020747,14423,0.009746
CAND_0022438,14424,0.009746
CAND_0023010,14425,0.009746
CAND_0023583,14426,0.009746
CAND_0023788,14427,0.009746
CAND_0024793,14428,0.009746
CAND_0025819,14429,0.009746
CAND_0026444,14430,0.009746
CAND_0027540,14431,0.009746
CAND_0027821,14432,0.009746
CAND_0028218,14433,0.009746
CAND_0028257,14434,0.009746
CAND_0028281,14435,0.009746
CAND_0028943,14436,0.009746
CAND_0030957,14437,0.009746
CAND_0032264,14438,0.009746
CAND_0034769,14439,0.009746
CAND_0034843,14440,0.009746
CAND_0037499,14441,0.009746
CAND_0038052,14442,0.009746
CAND_0039169,14443,0.009746
CAND_0040145,14444,0.009746
CAND_0040149,14445,0.009746
CAND_0040625,14446,0.009746
CAND_0046217,14447,0.009746
CAND_0050982,14448,0.009746
CAND_0051367,14449,0.009746
CAND_0053906,14450,0.009746
CAND_0055264,14451,0.009746
CAND_0056089,14452,0.009746
CAND_0057331,14453,0.009746
CAND_0059671,14454,0.009746
CAND_0061486,14455,0.009746
CAND_0061968,14456,0.009746
CAND_0062290,14457,0.009746
CAND_0063228,14458,0.009746
CAND_0067284,14459,0.009746
CAND_0067705,14460,0.009746
CAND_0067716,14461,0.009746
CAND_0069329,14462,0.009746
CAND_0069660,14463,0.009746
CAND_0070721,14464,0.009746
CAND_0071629,14465,0.009746
CAND_0071632,14466,0.009746
CAND_0072486,14467,0.009746
CAND_0073218,14468,0.009746
CAND_0073408,14469,0.009746
CAND_0075007,14470,0.009746
CAND_0077348,14471,0.009746
CAND_0077592,14472,0.009746
CAND_0081815,14473,0.009746
CAND_0084734,14474,0.009746
CAND_0085151,14475,0.009746
CAND_0086197,14476,0.009746
CAND_0086284,14477,0.009746
CAND_0087924,14478,0.009746
CAND_0087997,14479,0.009746
CAND_0089809,14480,0.009746
CAND_0089929,14481,0.009746
CAND_0091471,14482,0.009746
CAND_0091632,14483,0.009746
CAND_0092335,14484,0.009746
CAND_0092949,14485,0.009746
CAND_0093224,14486,0.009746
CAND_0093730,14487,0.009746
CAND_0094798,14488,0.009746
CAND_0098797,14489,0.009746
CAND_0000209,14490,0.009708
CAND_0000680,14491,0.009708
CAND_0001801,14492,0.009708
CAND_0002974,14493,0.009708
CAND_0004229,14494,0.009708
CAND_0004528,14495,0.009708
CAND_0004841,14496,0.009708
CAND_0005064,14497,0.009708
CAND_0006343,14498,0.009708
CAND_0008471,14499,0.009708
CAND_0010047,14500,0.009708
CAND_0012259,14501,0.009708
CAND_0013337,14502,0.009708
CAND_0014189,14503,0.009708
CAND_0015414,14504,0.009708
CAND_0016647,14505,0.009708
CAND_0018809,14506,0.009708
CAND_0019423,14507,0.009708
CAND_0021000,14508,0.009708
CAND_0022552,14509,0.009708
CAND_0024790,14510,0.009708
CAND_0024910,14511,0.009708
CAND_0024925,14512,0.009708
CAND_0027060,14513,0.009708
CAND_0027178,14514,0.009708
CAND_0031275,14515,0.009708
CAND_0031677,14516,0.009708
CAND_0032030,14517,0.009708
CAND_0034805,14518,0.009708
CAND_0036155,14519,0.009708
CAND_0039046,14520,0.009708
CAND_0041702,14521,0.009708
CAND_0044310,14522,0.009708
CAND_0044426,14523,0.009708
CAND_0044521,14524,0.009708
CAND_0044896,14525,0.009708
CAND_0045975,14526,0.009708
CAND_0046799,14527,0.009708
CAND_0048370,14528,0.009708
CAND_0048959,14529,0.009708
CAND_0050632,14530,0.009708
CAND_0051736,14531,0.009708
CAND_0058226,14532,0.009708
CAND_0058902,14533,0.009708
CAND_0059648,14534,0.009708
CAND_0060547,14535,0.009708
CAND_0062156,14536,0.009708
CAND_0062799,14537,0.009708
CAND_0062813,14538,0.009708
CAND_0066898,14539,0.009708
CAND_0066909,14540,0.009708
CAND_0067157,14541,0.009708
CAND_0067381,14542,0.009708
CAND_0067424,14543,0.009708
CAND_0071097,14544,0.009708
CAND_0072039,14545,0.009708
CAND_0072853,14546,0.009708
CAND_0073632,14547,0.009708
CAND_0080208,14548,0.009708
CAND_0081355,14549,0.009708
CAND_0081419,14550,0.009708
CAND_0081551,14551,0.009708
CAND_0082575,14552,0.009708
CAND_0085966,14553,0.009708
CAND_0087497,14554,0.009708
CAND_0088114,14555,0.009708
CAND_0088509,14556,0.009708
CAND_0088813,14557,0.009708
CAND_0090294,14558,0.009708
CAND_0093406,14559,0.009708
CAND_0095555,14560,0.009708
CAND_0096184,14561,0.009708
CAND_0096249,14562,0.009708
CAND_0096645,14563,0.009708
CAND_0097719,14564,0.009708
CAND_0099058,14565,0.009708
CAND_0001737,14566,0.009671
CAND_0002953,14567,0.009671
CAND_0002989,14568,0.009671
CAND_0003008,14569,0.009671
CAND_0003341,14570,0.009671
CAND_0004287,14571,0.009671
CAND_0004479,14572,0.009671
CAND_0004950,14573,0.009671
CAND_0006639,14574,0.009671
CAND_0009013,14575,0.009671
CAND_0009044,14576,0.009671
CAND_0009717,14577,0.009671
CAND_0010730,14578,0.009671
CAND_0015066,14579,0.009671
CAND_0016607,14580,0.009671
CAND_0016956,14581,0.009671
CAND_0017904,14582,0.009671
CAND_0019041,14583,0.009671
CAND_0019919,14584,0.009671
CAND_0021033,14585,0.009671
CAND_0026228,14586,0.009671
CAND_0027463,14587,0.009671
CAND_0028010,14588,0.009671
CAND_0030139,14589,0.009671
CAND_0030608,14590,0.009671
CAND_0032488,14591,0.009671
CAND_0033337,14592,0.009671
CAND_0035184,14593,0.009671
CAND_0036174,14594,0.009671
CAND_0037470,14595,0.009671
CAND_0038366,14596,0.009671
CAND_0039758,14597,0.009671
CAND_0040562,14598,0.009671
CAND_0040765,14599,0.009671
CAND_0041981,14600,0.009671
CAND_0043682,14601,0.009671
CAND_0045410,14602,0.009671
CAND_0048324,14603,0.009671
CAND_0050094,14604,0.009671
CAND_0051136,14605,0.009671
CAND_0051997,14606,0.009671
CAND_0052923,14607,0.009671
CAND_0053997,14608,0.009671
CAND_0055409,14609,0.009671
CAND_0056070,14610,0.009671
CAND_0057258,14611,0.009671
CAND_0057335,14612,0.009671
CAND_0060193,14613,0.009671
CAND_0061625,14614,0.009671
CAND_0061787,14615,0.009671
CAND_0062724,14616,0.009671
CAND_0064222,14617,0.009671
CAND_0065279,14618,0.009671
CAND_0066145,14619,0.009671
CAND_0066905,14620,0.009671
CAND_0066908,14621,0.009671
CAND_0067693,14622,0.009671
CAND_0067926,14623,0.009671
CAND_0068603,14624,0.009671
CAND_0068937,14625,0.009671
CAND_0069602,14626,0.009671
CAND_0069723,14627,0.009671
CAND_0070366,14628,0.009671
CAND_0070831,14629,0.009671
CAND_0072159,14630,0.009671
CAND_0072267,14631,0.009671
CAND_0073029,14632,0.009671
CAND_0073662,14633,0.009671
CAND_0074656,14634,0.009671
CAND_0077711,14635,0.009671
CAND_0077763,14636,0.009671
CAND_0078140,14637,0.009671
CAND_0080051,14638,0.009671
CAND_0080461,14639,0.009671
CAND_0081181,14640,0.009671
CAND_0081314,14641,0.009671
CAND_0081793,14642,0.009671
CAND_0083943,14643,0.009671
CAND_0084251,14644,0.009671
CAND_0086205,14645,0.009671
CAND_0088275,14646,0.009671
CAND_0088319,14647,0.009671
CAND_0089168,14648,0.009671
CAND_0091935,14649,0.009671
CAND_0092354,14650,0.009671
CAND_0092369,14651,0.009671
CAND_0093529,14652,0.009671
CAND_0095189,14653,0.009671
CAND_0096878,14654,0.009671
CAND_0097388,14655,0.009671
CAND_0097534,14656,0.009671
CAND_0099237,14657,0.009671
CAND_0002559,14658,0.009634
CAND_0003244,14659,0.009634
CAND_0006085,14660,0.009634
CAND_0006689,14661,0.009634
CAND_0007694,14662,0.009634
CAND_0007813,14663,0.009634
CAND_0010097,14664,0.009634
CAND_0011055,14665,0.009634
CAND_0011455,14666,0.009634
CAND_0013279,14667,0.009634
CAND_0013863,14668,0.009634
CAND_0014025,14669,0.009634
CAND_0015895,14670,0.009634
CAND_0016625,14671,0.009634
CAND_0019552,14672,0.009634
CAND_0019623,14673,0.009634
CAND_0023940,14674,0.009634
CAND_0024718,14675,0.009634
CAND_0025113,14676,0.009634
CAND_0025170,14677,0.009634
CAND_0030456,14678,0.009634
CAND_0030571,14679,0.009634
CAND_0030819,14680,0.009634
CAND_0032057,14681,0.009634
CAND_0033994,14682,0.009634
CAND_0034810,14683,0.009634
CAND_0037172,14684,0.009634
CAND_0037562,14685,0.009634
CAND_0038263,14686,0.009634
CAND_0038437,14687,0.009634
CAND_0038528,14688,0.009634
CAND_0042401,14689,0.009634
CAND_0045256,14690,0.009634
CAND_0045297,14691,0.009634
CAND_0046079,14692,0.009634
CAND_0046396,14693,0.009634
CAND_0047733,14694,0.009634
CAND_0048068,14695,0.009634
CAND_0048106,14696,0.009634
CAND_0048237,14697,0.009634
CAND_0048777,14698,0.009634
CAND_0048870,14699,0.009634
CAND_0049479,14700,0.009634
CAND_0051024,14701,0.009634
CAND_0051770,14702,0.009634
CAND_0052631,14703,0.009634
CAND_0054042,14704,0.009634
CAND_0054251,14705,0.009634
CAND_0054790,14706,0.009634
CAND_0054805,14707,0.009634
CAND_0056904,14708,0.009634
CAND_0057005,14709,0.009634
CAND_0057576,14710,0.009634
CAND_0058051,14711,0.009634
CAND_0058459,14712,0.009634
CAND_0058645,14713,0.009634
CAND_0059823,14714,0.009634
CAND_0063035,14715,0.009634
CAND_0065503,14716,0.009634
CAND_0065753,14717,0.009634
CAND_0067105,14718,0.009634
CAND_0067602,14719,0.009634
CAND_0067780,14720,0.009634
CAND_0069369,14721,0.009634
CAND_0070382,14722,0.009634
CAND_0071416,14723,0.009634
CAND_0071708,14724,0.009634
CAND_0073025,14725,0.009634
CAND_0074113,14726,0.009634
CAND_0075113,14727,0.009634
CAND_0075300,14728,0.009634
CAND_0077075,14729,0.009634
CAND_0078274,14730,0.009634
CAND_0080806,14731,0.009634
CAND_0081560,14732,0.009634
CAND_0082172,14733,0.009634
CAND_0082346,14734,0.009634
CAND_0083784,14735,0.009634
CAND_0083909,14736,0.009634
CAND_0084403,14737,0.009634
CAND_0086484,14738,0.009634
CAND_0086567,14739,0.009634
CAND_0087425,14740,0.009634
CAND_0089150,14741,0.009634
CAND_0091881,14742,0.009634
CAND_0093865,14743,0.009634
CAND_0094898,14744,0.009634
CAND_0095619,14745,0.009634
CAND_0096811,14746,0.009634
CAND_0097672,14747,0.009634
CAND_0097753,14748,0.009634
CAND_0097840,14749,0.009634
CAND_0098956,14750,0.009634
CAND_0000099,14751,0.009596
CAND_0001730,14752,0.009596
CAND_0002883,14753,0.009596
CAND_0004148,14754,0.009596
CAND_0004349,14755,0.009596
CAND_0004891,14756,0.009596
CAND_0004989,14757,0.009596
CAND_0005302,14758,0.009596
CAND_0008433,14759,0.009596
CAND_0008933,14760,0.009596
CAND_0009050,14761,0.009596
CAND_0009546,14762,0.009596
CAND_0009986,14763,0.009596
CAND_0011219,14764,0.009596
CAND_0011249,14765,0.009596
CAND_0011394,14766,0.009596
CAND_0012008,14767,0.009596
CAND_0012739,14768,0.009596
CAND_0013442,14769,0.009596
CAND_0015653,14770,0.009596
CAND_0017534,14771,0.009596
CAND_0018136,14772,0.009596
CAND_0021466,14773,0.009596
CAND_0021494,14774,0.009596
CAND_0022344,14775,0.009596
CAND_0022554,14776,0.009596
CAND_0022656,14777,0.009596
CAND_0022830,14778,0.009596
CAND_0023251,14779,0.009596
CAND_0023584,14780,0.009596
CAND_0024004,14781,0.009596
CAND_0024602,14782,0.009596
CAND_0026058,14783,0.009596
CAND_0026426,14784,0.009596
CAND_0027310,14785,0.009596
CAND_0028669,14786,0.009596
CAND_0029162,14787,0.009596
CAND_0029325,14788,0.009596
CAND_0030887,14789,0.009596
CAND_0033506,14790,0.009596
CAND_0035172,14791,0.009596
CAND_0036981,14792,0.009596
CAND_0038314,14793,0.009596
CAND_0038916,14794,0.009596
CAND_0039914,14795,0.009596
CAND_0040905,14796,0.009596
CAND_0041314,14797,0.009596
CAND_0041424,14798,0.009596
CAND_0042618,14799,0.009596
CAND_0043539,14800,0.009596
CAND_0043558,14801,0.009596
CAND_0045424,14802,0.009596
CAND_0046326,14803,0.009596
CAND_0046845,14804,0.009596
CAND_0046986,14805,0.009596
CAND_0047204,14806,0.009596
CAND_0047340,14807,0.009596
CAND_0047485,14808,0.009596
CAND_0047950,14809,0.009596
CAND_0048626,14810,0.009596
CAND_0049200,14811,0.009596
CAND_0049441,14812,0.009596
CAND_0049535,14813,0.009596
CAND_0051515,14814,0.009596
CAND_0051563,14815,0.009596
CAND_0051825,14816,0.009596
CAND_0052844,14817,0.009596
CAND_0052931,14818,0.009596
CAND_0055565,14819,0.009596
CAND_0056375,14820,0.009596
CAND_0058851,14821,0.009596
CAND_0061077,14822,0.009596
CAND_0061145,14823,0.009596
CAND_0062931,14824,0.009596
CAND_0064309,14825,0.009596
CAND_0065398,14826,0.009596
CAND_0065551,14827,0.009596
CAND_0066698,14828,0.009596
CAND_0067629,14829,0.009596
CAND_0069545,14830,0.009596
CAND_0069778,14831,0.009596
CAND_0070479,14832,0.009596
CAND_0072613,14833,0.009596
CAND_0073487,14834,0.009596
CAND_0074341,14835,0.009596
CAND_0075015,14836,0.009596
CAND_0076055,14837,0.009596
CAND_0078130,14838,0.009596
CAND_0078684,14839,0.009596
CAND_0078711,14840,0.009596
CAND_0079707,14841,0.009596
CAND_0080525,14842,0.009596
CAND_0081157,14843,0.009596
CAND_0081645,14844,0.009596
CAND_0086013,14845,0.009596
CAND_0087197,14846,0.009596
CAND_0087284,14847,0.009596
CAND_0087485,14848,0.009596
CAND_0087886,14849,0.009596
CAND_0090306,14850,0.009596
CAND_0091653,14851,0.009596
CAND_0094752,14852,0.009596
CAND_0097938,14853,0.009596
CAND_0098764,14854,0.009596
CAND_0098791,14855,0.009596
CAND_0000076,14856,0.009559
CAND_0000942,14857,0.009559
CAND_0003746,14858,0.009559
CAND_0003822,14859,0.009559
CAND_0005053,14860,0.009559
CAND_0007581,14861,0.009559
CAND_0007954,14862,0.009559
CAND_0009362,14863,0.009559
CAND_0009852,14864,0.009559
CAND_0010981,14865,0.009559
CAND_0014207,14866,0.009559
CAND_0015060,14867,0.009559
CAND_0015699,14868,0.009559
